Zip Code,Official USPS city name,Official USPS State Code,Official State Name,Primary Official County Name,Official County Name
28216,Charlotte,NC,North Carolina,Mecklenburg,Mecklenburg
28369,Orrum,NC,North Carolina,Robeson,Robeson
28424,Brunswick,NC,North Carolina,Columbus,Columbus
28519,Bridgeton,NC,North Carolina,Craven,Craven
28543,Tarawa Terrace,NC,North Carolina,Onslow,Onslow
28627,Glade Valley,NC,North Carolina,Alleghany,Alleghany
28636,Hiddenite,NC,North Carolina,Alexander,"Alexander,Iredell"
28651,Millers Creek,NC,North Carolina,Wilkes,Wilkes
28669,Roaring River,NC,North Carolina,Wilkes,Wilkes
28692,Vilas,NC,North Carolina,Watauga,Watauga
28707,Balsam,NC,North Carolina,Jackson,Jackson
29162,Turbeville,SC,South Carolina,Clarendon,"Clarendon,Sumter"
29163,Vance,SC,South Carolina,Orangeburg,Orangeburg
29302,Spartanburg,SC,South Carolina,Spartanburg,Spartanburg
29378,Una,SC,South Carolina,Spartanburg,Spartanburg
29429,Awendaw,SC,South Carolina,Charleston,Charleston
29458,McClellanville,SC,South Carolina,Charleston,Charleston
29470,Ravenel,SC,South Carolina,Charleston,"Charleston,Dorchester"
29482,Sullivans Island,SC,South Carolina,Charleston,Charleston
29593,Society Hill,SC,South Carolina,Darlington,"Darlington,Chesterfield"
29662,Mauldin,SC,South Carolina,Greenville,Greenville
29684,Starr,SC,South Carolina,Anderson,Anderson
29905,Parris Island,SC,South Carolina,Beaufort,Beaufort
29927,Hardeeville,SC,South Carolina,Jasper,"Jasper,Beaufort"
30066,Marietta,GA,Georgia,Cobb,Cobb
30070,Porterdale,GA,Georgia,Newton,Newton
30182,Waco,GA,Georgia,Carroll,"Carroll,Haralson"
30256,Meansville,GA,Georgia,Pike,"Pike,Upson"
30337,Atlanta,GA,Georgia,Fulton,"Fulton,Clayton"
30553,Lavonia,GA,Georgia,Franklin,"Franklin,Hart"
30562,Mountain City,GA,Georgia,Rabun,Rabun
30629,Comer,GA,Georgia,Madison,"Madison,Oglethorpe"
30747,Summerville,GA,Georgia,Chattooga,"Chattooga,Walker"
30822,Perkins,GA,Georgia,Jenkins,Jenkins
31009,Cadwell,GA,Georgia,Laurens,Laurens
31023,Eastman,GA,Georgia,Dodge,"Dodge,Pulaski"
31046,Juliette,GA,Georgia,Monroe,"Monroe,Jones"
31058,Mauk,GA,Georgia,Marion,"Marion,Taylor"
31204,Macon,GA,Georgia,Bibb,Bibb
31309,Fleming,GA,Georgia,Liberty,Liberty
31326,Rincon,GA,Georgia,Effingham,Effingham
31647,Sparks,GA,Georgia,Cook,Cook
31709,Americus,GA,Georgia,Sumter,Sumter
31730,Camilla,GA,Georgia,Mitchell,"Mitchell,Decatur"
31768,Moultrie,GA,Georgia,Colquitt,Colquitt
31773,Ochlocknee,GA,Georgia,Thomas,"Thomas,Grady"
32250,Jacksonville Beach,FL,Florida,Duval,Duval
32403,Panama City,FL,Florida,Bay,Bay
32466,Youngstown,FL,Florida,Bay,"Bay,Washington"
32501,Pensacola,FL,Florida,Escambia,Escambia
32503,Pensacola,FL,Florida,Escambia,Escambia
32507,Pensacola,FL,Florida,Escambia,Escambia
32541,Destin,FL,Florida,Okaloosa,Okaloosa
32571,Milton,FL,Florida,Santa Rosa,Santa Rosa
32681,Orange Lake,FL,Florida,Marion,Marion
32686,Reddick,FL,Florida,Marion,Marion
32766,Oviedo,FL,Florida,Seminole,Seminole
32836,Orlando,FL,Florida,Orange,Orange
32937,Satellite Beach,FL,Florida,Brevard,Brevard
33035,Homestead,FL,Florida,Miami-Dade,Miami-Dade
33185,Miami,FL,Florida,Miami-Dade,Miami-Dade
33193,Miami,FL,Florida,Miami-Dade,Miami-Dade
33327,Fort Lauderdale,FL,Florida,Broward,Broward
33463,Lake Worth,FL,Florida,Palm Beach,Palm Beach
33556,Odessa,FL,Florida,Hillsborough,"Hillsborough,Pasco"
33594,Valrico,FL,Florida,Hillsborough,Hillsborough
33596,Valrico,FL,Florida,Hillsborough,Hillsborough
33914,Cape Coral,FL,Florida,Lee,Lee
33920,Alva,FL,Florida,Lee,Lee
33936,Lehigh Acres,FL,Florida,Lee,"Lee,Hendry"
34205,Bradenton,FL,Florida,Manatee,Manatee
34208,Bradenton,FL,Florida,Manatee,Manatee
34266,Arcadia,FL,Florida,DeSoto,"DeSoto,Sarasota"
34690,Holiday,FL,Florida,Pasco,Pasco
34983,Port Saint Lucie,FL,Florida,St. Lucie,St. Lucie
35013,Allgood,AL,Alabama,Blount,Blount
35118,Mulga,AL,Alabama,Jefferson,Jefferson
35135,Riverside,AL,Alabama,St. Clair,St. Clair
35466,Gordo,AL,Alabama,Pickens,"Pickens,Tuscaloosa"
35554,Eldridge,AL,Alabama,Fayette,"Fayette,Walker,Marion"
35621,Eva,AL,Alabama,Morgan,"Morgan,Cullman"
35672,Town Creek,AL,Alabama,Lawrence,"Lawrence,Colbert"
35958,Bryant,AL,Alabama,Jackson,Jackson
35988,Sylvania,AL,Alabama,DeKalb,DeKalb
36069,Ramer,AL,Alabama,Montgomery,"Montgomery,Pike"
36089,Union Springs,AL,Alabama,Bullock,"Bullock,Macon"
36375,Slocomb,AL,Alabama,Geneva,"Geneva,Houston"
36445,Frisco City,AL,Alabama,Monroe,Monroe
36518,Chatom,AL,Alabama,Washington,Washington
36528,Dauphin Island,AL,Alabama,Mobile,Mobile
36786,Uniontown,AL,Alabama,Perry,"Perry,Marengo"
36855,Five Points,AL,Alabama,Chambers,Chambers
36916,Pennington,AL,Alabama,Choctaw,Choctaw
37019,Belfast,TN,Tennessee,Marshall,Marshall
37206,Nashville,TN,Tennessee,Davidson,Davidson
37324,Decherd,TN,Tennessee,Franklin,"Franklin,Grundy"
37329,Englewood,TN,Tennessee,McMinn,"McMinn,Monroe"
37409,Chattanooga,TN,Tennessee,Hamilton,Hamilton
37665,Kingsport,TN,Tennessee,Sullivan,Sullivan
37692,Unicoi,TN,Tennessee,Unicoi,Unicoi
37710,Briceville,TN,Tennessee,Anderson,Anderson
37726,Deer Lodge,TN,Tennessee,Morgan,"Morgan,Fentress"
37920,Knoxville,TN,Tennessee,Knox,"Knox,Blount"
37921,Knoxville,TN,Tennessee,Knox,Knox
38017,Collierville,TN,Tennessee,Shelby,"Shelby,Fayette"
38058,Munford,TN,Tennessee,Tipton,Tipton
38059,Newbern,TN,Tennessee,Dyer,"Dyer,Gibson"
38068,Somerville,TN,Tennessee,Fayette,Fayette
38107,Memphis,TN,Tennessee,Shelby,Shelby
38139,Germantown,TN,Tennessee,Shelby,Shelby
38341,Holladay,TN,Tennessee,Benton,"Benton,Decatur,Carroll"
38370,Saltillo,TN,Tennessee,Hardin,Hardin
38401,Columbia,TN,Tennessee,Maury,"Maury,Marshall,Williamson"
38541,Allons,TN,Tennessee,Overton,"Overton,Clay"
38575,Moss,TN,Tennessee,Clay,Clay
38703,Greenville,MS,Mississippi,Washington,"Washington,Bolivar"
38771,Ruleville,MS,Mississippi,Sunflower,Sunflower
38778,Sunflower,MS,Mississippi,Sunflower,Sunflower
38852,Iuka,MS,Mississippi,Tishomingo,"Tishomingo,Colbert"
38915,Bruce,MS,Mississippi,Calhoun,Calhoun
38920,Cascilla,MS,Mississippi,Tallahatchie,Tallahatchie
38927,Enid,MS,Mississippi,Tallahatchie,"Tallahatchie,Panola,Yalobusha"
38964,Vance,MS,Mississippi,Quitman,"Quitman,Tallahatchie"
38967,Winona,MS,Mississippi,Montgomery,"Montgomery,Carroll"
39042,Brandon,MS,Mississippi,Rankin,"Rankin,Smith"
39046,Canton,MS,Mississippi,Madison,Madison
39157,Ridgeland,MS,Mississippi,Madison,Madison
39179,Vaughan,MS,Mississippi,Yazoo,Yazoo
39208,Pearl,MS,Mississippi,Rankin,Rankin
39325,Collinsville,MS,Mississippi,Lauderdale,"Lauderdale,Kemper,Neshoba,Newton"
39330,Enterprise,MS,Mississippi,Clarke,"Clarke,Lauderdale,Jasper,Newton"
39358,Scooba,MS,Mississippi,Kemper,"Kemper,Noxubee"
39439,Heidelberg,MS,Mississippi,Jasper,"Jasper,Jones,Clarke,Wayne"
39452,Lucedale,MS,Mississippi,George,"George,Jackson,Greene"
39657,Osyka,MS,Mississippi,Pike,"Pike,Amite"
39740,Caledonia,MS,Mississippi,Lowndes,"Lowndes,Monroe"
39741,Cedarbluff,MS,Mississippi,Clay,Clay
39823,Blakely,GA,Georgia,Early,"Early,Miller"
40058,Port Royal,KY,Kentucky,Henry,Henry
40067,Simpsonville,KY,Kentucky,Shelby,Shelby
40111,Cloverport,KY,Kentucky,Breckinridge,Breckinridge
40324,Georgetown,KY,Kentucky,Scott,"Scott,Bourbon"
40346,Means,KY,Kentucky,Menifee,"Menifee,Montgomery,Bath"
40468,Perryville,KY,Kentucky,Boyle,"Boyle,Mercer,Washington"
40484,Stanford,KY,Kentucky,Lincoln,"Lincoln,Garrard"
40862,Partridge,KY,Kentucky,Letcher,Letcher
41046,Glencoe,KY,Kentucky,Gallatin,"Gallatin,Grant,Owen"
41094,Walton,KY,Kentucky,Boone,"Boone,Kenton"
41169,Russell,KY,Kentucky,Greenup,Greenup
41171,Sandy Hook,KY,Kentucky,Elliott,Elliott
41231,Lovely,KY,Kentucky,Martin,Martin
41301,Campton,KY,Kentucky,Wolfe,"Wolfe,Breathitt,Lee"
41317,Clayhole,KY,Kentucky,Breathitt,Breathitt
41554,Phyllis,KY,Kentucky,Pike,Pike
41601,Allen,KY,Kentucky,Floyd,Floyd
41642,Ivel,KY,Kentucky,Floyd,Floyd
41655,Printer,KY,Kentucky,Floyd,Floyd
41751,Jeff,KY,Kentucky,Perry,Perry
41759,Sassafras,KY,Kentucky,Knott,"Knott,Perry"
42285,Sweeden,KY,Kentucky,Edmonson,Edmonson
42328,Centertown,KY,Kentucky,Ohio,Ohio
42333,Cromwell,KY,Kentucky,Ohio,"Ohio,Butler"
42366,Philpot,KY,Kentucky,Daviess,"Daviess,Hancock,Ohio"
42436,Manitou,KY,Kentucky,Hopkins,Hopkins
42533,Ferguson,KY,Kentucky,Pulaski,Pulaski
42642,Russell Springs,KY,Kentucky,Russell,"Russell,Adair,Casey,Pulaski"
42724,Cecilia,KY,Kentucky,Hardin,Hardin
43028,Howard,OH,Ohio,Knox,Knox
43045,Milford Center,OH,Ohio,Union,"Union,Champaign"
43085,Columbus,OH,Ohio,Franklin,Franklin
43105,Baltimore,OH,Ohio,Fairfield,Fairfield
43111,Carbon Hill,OH,Ohio,Hocking,Hocking
43143,Mount Sterling,OH,Ohio,Madison,"Madison,Pickaway,Fayette"
43224,Columbus,OH,Ohio,Franklin,Franklin
43229,Columbus,OH,Ohio,Franklin,Franklin
43341,New Bloomington,OH,Ohio,Marion,Marion
43351,Upper Sandusky,OH,Ohio,Wyandot,Wyandot
43467,West Millgrove,OH,Ohio,Wood,Wood
43531,Kunkle,OH,Ohio,Williams,Williams
43553,Pettisville,OH,Ohio,Fulton,Fulton
43764,New Lexington,OH,Ohio,Perry,Perry
43906,Bellaire,OH,Ohio,Belmont,Belmont
43912,Bridgeport,OH,Ohio,Belmont,Belmont
43939,Mount Pleasant,OH,Ohio,Jefferson,Jefferson
44057,Madison,OH,Ohio,Lake,"Lake,Geauga,Ashtabula"
44093,Williamsfield,OH,Ohio,Ashtabula,Ashtabula
44121,Cleveland,OH,Ohio,Cuyahoga,Cuyahoga
44149,Strongsville,OH,Ohio,Cuyahoga,Cuyahoga
44307,Akron,OH,Ohio,Summit,Summit
44312,Akron,OH,Ohio,Summit,"Summit,Portage"
44440,Mineral Ridge,OH,Ohio,Trumbull,"Trumbull,Mahoning"
44610,Berlin,OH,Ohio,Holmes,Holmes
44625,East Rochester,OH,Ohio,Columbiana,"Columbiana,Carroll"
44667,Orrville,OH,Ohio,Wayne,Wayne
44704,Canton,OH,Ohio,Stark,Stark
44875,Shelby,OH,Ohio,Richland,"Richland,Crawford"
44887,Tiro,OH,Ohio,Crawford,Crawford
44901,Mansfield,OH,Ohio,Richland,Richland
45069,West Chester,OH,Ohio,Butler,Butler
45237,Cincinnati,OH,Ohio,Hamilton,Hamilton
45301,Alpha,OH,Ohio,Greene,Greene
45314,Cedarville,OH,Ohio,Greene,"Greene,Clark"
45363,Russia,OH,Ohio,Shelby,Shelby
45449,Dayton,OH,Ohio,Montgomery,Montgomery
45678,Scottown,OH,Ohio,Lawrence,"Lawrence,Gallia"
45764,Nelsonville,OH,Ohio,Athens,"Athens,Hocking"
45769,Pomeroy,OH,Ohio,Meigs,Meigs
45812,Alger,OH,Ohio,Hardin,Hardin
45845,Fort Loramie,OH,Ohio,Shelby,"Shelby,Auglaize"
45871,New Knoxville,OH,Ohio,Auglaize,"Auglaize,Shelby"
45896,Waynesfield,OH,Ohio,Auglaize,"Auglaize,Allen,Hardin"
46049,Kempton,IN,Indiana,Tipton,"Tipton,Clinton"
46130,Fountaintown,IN,Indiana,Shelby,"Shelby,Hancock"
46202,Indianapolis,IN,Indiana,Marion,Marion
46220,Indianapolis,IN,Indiana,Marion,Marion
46226,Indianapolis,IN,Indiana,Marion,Marion
46228,Indianapolis,IN,Indiana,Marion,Marion
46237,Indianapolis,IN,Indiana,Marion,Marion
46391,Westville,IN,Indiana,LaPorte,"LaPorte,Porter"
46403,Gary,IN,Indiana,Lake,Lake
46526,Goshen,IN,Indiana,Elkhart,Elkhart
46805,Fort Wayne,IN,Indiana,Allen,Allen
46931,Fulton,IN,Indiana,Fulton,Fulton
46967,Onward,IN,Indiana,Cass,Cass
46978,Royal Center,IN,Indiana,Cass,"Cass,White,Pulaski"
47142,Mauckport,IN,Indiana,Harrison,Harrison
47203,Columbus,IN,Indiana,Bartholomew,Bartholomew
47226,Clifford,IN,Indiana,Bartholomew,Bartholomew
47227,Commiskey,IN,Indiana,Jennings,"Jennings,Jefferson"
47325,Brownsville,IN,Indiana,Union,"Union,Fayette"
47331,Connersville,IN,Indiana,Fayette,"Fayette,Franklin,Union"
47434,Harrodsburg,IN,Indiana,Monroe,Monroe
47516,Bruceville,IN,Indiana,Knox,Knox
47567,Petersburg,IN,Indiana,Pike,Pike
47588,Troy,IN,Indiana,Perry,"Perry,Spencer"
47619,Lynnville,IN,Indiana,Warrick,"Warrick,Gibson,Pike"
47714,Evansville,IN,Indiana,Vanderburgh,Vanderburgh
47879,Shelburn,IN,Indiana,Sullivan,Sullivan
47955,Linden,IN,Indiana,Montgomery,"Montgomery,Tippecanoe"
47967,New Richmond,IN,Indiana,Montgomery,"Montgomery,Tippecanoe"
47989,Waveland,IN,Indiana,Montgomery,"Montgomery,Parke,Putnam"
48039,Marine City,MI,Michigan,St. Clair,St. Clair
48054,East China,MI,Michigan,St. Clair,St. Clair
48071,Madison Heights,MI,Michigan,Oakland,Oakland
48079,Saint Clair,MI,Michigan,St. Clair,St. Clair
48093,Warren,MI,Michigan,Macomb,Macomb
48101,Allen Park,MI,Michigan,Wayne,Wayne
48158,Manchester,MI,Michigan,Washtenaw,"Washtenaw,Jackson"
48167,Northville,MI,Michigan,Oakland,"Oakland,Wayne,Washtenaw"
48170,Plymouth,MI,Michigan,Wayne,"Wayne,Washtenaw"
48179,South Rockwood,MI,Michigan,Monroe,Monroe
48184,Wayne,MI,Michigan,Wayne,Wayne
48224,Detroit,MI,Michigan,Wayne,Wayne
48314,Sterling Heights,MI,Michigan,Macomb,Macomb
48397,Warren,MI,Michigan,Macomb,Macomb
48434,Forestville,MI,Michigan,Sanilac,Sanilac
48450,Lexington,MI,Michigan,Sanilac,Sanilac
48470,Ruth,MI,Michigan,Huron,Huron
48509,Burton,MI,Michigan,Genesee,Genesee
48611,Auburn,MI,Michigan,Bay,Bay
48726,Cass City,MI,Michigan,Tuscola,"Tuscola,Sanilac,Huron"
48745,Mikado,MI,Michigan,Alcona,"Alcona,Iosco"
48854,Mason,MI,Michigan,Ingham,Ingham
48879,Saint Johns,MI,Michigan,Clinton,"Clinton,Gratiot"
49027,Breedsville,MI,Michigan,Van Buren,Van Buren
49030,Burr Oak,MI,Michigan,St. Joseph,"St. Joseph,Branch"
49064,Lawrence,MI,Michigan,Van Buren,Van Buren
49093,Three Rivers,MI,Michigan,St. Joseph,"St. Joseph,Cass"
49094,Union City,MI,Michigan,Branch,"Branch,Calhoun"
49120,Niles,MI,Michigan,Berrien,"Berrien,Cass"
49203,Jackson,MI,Michigan,Jackson,Jackson
49228,Blissfield,MI,Michigan,Lenawee,Lenawee
49274,Reading,MI,Michigan,Hillsdale,"Hillsdale,Branch"
49284,Springport,MI,Michigan,Jackson,"Jackson,Calhoun,Eaton"
49318,Casnovia,MI,Michigan,Muskegon,"Muskegon,Ottawa,Kent"
49332,Mecosta,MI,Michigan,Mecosta,Mecosta
49404,Coopersville,MI,Michigan,Ottawa,"Ottawa,Muskegon"
49544,Grand Rapids,MI,Michigan,Kent,"Kent,Ottawa"
49637,Grawn,MI,Michigan,Grand Traverse,Grand Traverse
49676,Rapid City,MI,Michigan,Kalkaska,"Kalkaska,Antrim"
49706,Alanson,MI,Michigan,Emmet,"Emmet,Cheboygan"
49724,Dafter,MI,Michigan,Chippewa,Chippewa
49728,Eckerman,MI,Michigan,Chippewa,Chippewa
49829,Escanaba,MI,Michigan,Delta,Delta
49927,Gaastra,MI,Michigan,Iron,Iron
50009,Altoona,IA,Iowa,Polk,Polk
50033,Bevington,IA,Iowa,Madison,Madison
50062,Melcher Dallas,IA,Iowa,Marion,Marion
50125,Indianola,IA,Iowa,Warren,Warren
50157,Malcom,IA,Iowa,Poweshiek,Poweshiek
50169,Mitchellville,IA,Iowa,Polk,"Polk,Jasper"
50232,Reasnor,IA,Iowa,Jasper,Jasper
50242,Searsboro,IA,Iowa,Poweshiek,Poweshiek
50274,Wiota,IA,Iowa,Cass,Cass
50320,Des Moines,IA,Iowa,Polk,"Polk,Warren"
50430,Corwith,IA,Iowa,Hancock,"Hancock,Kossuth"
50436,Forest City,IA,Iowa,Winnebago,"Winnebago,Hancock"
50447,Kanawha,IA,Iowa,Hancock,"Hancock,Wright"
50448,Kensett,IA,Iowa,Worth,Worth
50458,Nora Springs,IA,Iowa,Floyd,"Floyd,Cerro Gordo,Mitchell"
50483,Wesley,IA,Iowa,Kossuth,"Kossuth,Hancock"
50666,Plainfield,IA,Iowa,Bremer,"Bremer,Butler"
50839,Carbon,IA,Iowa,Adams,Adams
50860,Redding,IA,Iowa,Ringgold,Ringgold
51037,Meriden,IA,Iowa,Cherokee,Cherokee
51239,Hull,IA,Iowa,Sioux,"Sioux,Lyon"
51401,Carroll,IA,Iowa,Carroll,Carroll
51510,Carter Lake,IA,Iowa,Pottawattamie,Pottawattamie
51534,Glenwood,IA,Iowa,Mills,Mills
51564,Pisgah,IA,Iowa,Harrison,Harrison
52003,Dubuque,IA,Iowa,Dubuque,Dubuque
52064,Miles,IA,Iowa,Jackson,"Jackson,Clinton"
52069,Preston,IA,Iowa,Jackson,"Jackson,Clinton"
52214,Central City,IA,Iowa,Linn,Linn
52221,Guernsey,IA,Iowa,Poweshiek,"Poweshiek,Iowa"
52231,Harper,IA,Iowa,Keokuk,Keokuk
52324,Palo,IA,Iowa,Linn,"Linn,Benton"
52534,Beacon,IA,Iowa,Mahaska,Mahaska
52625,Donnellson,IA,Iowa,Lee,Lee
52722,Bettendorf,IA,Iowa,Scott,Scott
52729,Calamus,IA,Iowa,Clinton,Clinton
53059,Neosho,WI,Wisconsin,Dodge,Dodge
53090,West Bend,WI,Wisconsin,Washington,"Washington,Ozaukee"
53158,Pleasant Prairie,WI,Wisconsin,Kenosha,Kenosha
53212,Milwaukee,WI,Wisconsin,Milwaukee,Milwaukee
53214,Milwaukee,WI,Wisconsin,Milwaukee,Milwaukee
53593,Verona,WI,Wisconsin,Dane,Dane
53702,Madison,WI,Wisconsin,Waukesha,Waukesha
53948,Mauston,WI,Wisconsin,Juneau,Juneau
53952,Oxford,WI,Wisconsin,Adams,"Adams,Marquette"
53964,Westfield,WI,Wisconsin,Marquette,"Marquette,Adams,Waushara"
54015,Hammond,WI,Wisconsin,St. Croix,St. Croix
54017,New Richmond,WI,Wisconsin,St. Croix,"St. Croix,Polk"
54026,Star Prairie,WI,Wisconsin,Polk,"Polk,St. Croix"
54107,Bonduel,WI,Wisconsin,Shawano,"Shawano,Outagamie"
54449,Marshfield,WI,Wisconsin,Wood,"Wood,Marathon,Clark"
54482,Stevens Point,WI,Wisconsin,Portage,Portage
54511,Argonne,WI,Wisconsin,Forest,Forest
54556,Prentice,WI,Wisconsin,Price,Price
54759,Pepin,WI,Wisconsin,Pepin,Pepin
54772,Wheeler,WI,Wisconsin,Dunn,Dunn
54915,Appleton,WI,Wisconsin,Outagamie,"Outagamie,Calumet,Winnebago"
54928,Caroline,WI,Wisconsin,Shawano,Shawano
54929,Clintonville,WI,Wisconsin,Waupaca,"Waupaca,Shawano,Outagamie"
55046,Lonsdale,MN,Minnesota,Rice,Rice
55065,Randolph,MN,Minnesota,Dakota,"Dakota,Goodhue"
55085,Vermillion,MN,Minnesota,Dakota,Dakota
55150,Mendota,MN,Minnesota,Dakota,Dakota
55311,Maple Grove,MN,Minnesota,Hennepin,Hennepin
55313,Buffalo,MN,Minnesota,Wright,Wright
55357,Loretto,MN,Minnesota,Hennepin,Hennepin
55371,Princeton,MN,Minnesota,Mille Lacs,"Mille Lacs,Sherburne,Isanti,Benton"
55436,Minneapolis,MN,Minnesota,Hennepin,Hennepin
55704,Askov,MN,Minnesota,Pine,Pine
55706,Babbitt,MN,Minnesota,St. Louis,St. Louis
55717,Canyon,MN,Minnesota,St. Louis,St. Louis
55719,Chisholm,MN,Minnesota,St. Louis,St. Louis
55734,Eveleth,MN,Minnesota,St. Louis,St. Louis
55798,Wright,MN,Minnesota,Carlton,"Carlton,St. Louis,Aitkin"
55912,Austin,MN,Minnesota,Mower,"Mower,Freeborn"
55925,Dakota,MN,Minnesota,Winona,Winona
55935,Fountain,MN,Minnesota,Fillmore,Fillmore
55943,Houston,MN,Minnesota,Houston,"Houston,Winona"
55969,Rollingstone,MN,Minnesota,Winona,Winona
56022,Darfur,MN,Minnesota,Watonwan,Watonwan
56035,Geneva,MN,Minnesota,Freeborn,Freeborn
56037,Good Thunder,MN,Minnesota,Blue Earth,Blue Earth
56073,New Ulm,MN,Minnesota,Brown,"Brown,Nicollet,Blue Earth"
56158,Magnolia,MN,Minnesota,Rock,"Rock,Nobles"
56159,Mountain Lake,MN,Minnesota,Cottonwood,"Cottonwood,Jackson"
56216,Blomkest,MN,Minnesota,Kandiyohi,Kandiyohi
56245,Hanley Falls,MN,Minnesota,Yellow Medicine,Yellow Medicine
56267,Morris,MN,Minnesota,Stevens,Stevens
56296,Wheaton,MN,Minnesota,Traverse,Traverse
56309,Ashby,MN,Minnesota,Grant,"Grant,Otter Tail"
56323,Cyrus,MN,Minnesota,Pope,"Pope,Stevens"
56353,Milaca,MN,Minnesota,Mille Lacs,"Mille Lacs,Isanti,Kanabec"
56437,Bertha,MN,Minnesota,Todd,"Todd,Otter Tail"
56479,Staples,MN,Minnesota,Todd,"Todd,Wadena,Cass"
56646,Gully,MN,Minnesota,Polk,Polk
56655,Longville,MN,Minnesota,Cass,Cass
56713,Argyle,MN,Minnesota,Marshall,Marshall
56732,Karlstad,MN,Minnesota,Kittson,"Kittson,Marshall,Roseau"
57053,Parker,SD,South Dakota,Turner,"Turner,McCook"
57062,Springfield,SD,South Dakota,Bon Homme,Bon Homme
57217,Bradley,SD,South Dakota,Clark,Clark
57234,Estelline,SD,South Dakota,Hamlin,"Hamlin,Deuel"
57263,South Shore,SD,South Dakota,Codington,"Codington,Grant"
57272,Wallace,SD,South Dakota,Codington,"Codington,Clark"
57365,Oacoma,SD,South Dakota,Lyman,Lyman
57436,Doland,SD,South Dakota,Spink,Spink
57439,Ferney,SD,South Dakota,Brown,Brown
57469,Redfield,SD,South Dakota,Spink,"Spink,Faulk,Hand"
57751,Keystone,SD,South Dakota,Pennington,"Pennington,Custer"
57764,Oglala,SD,South Dakota,Oglala Lakota,Oglala Lakota
57793,Whitewood,SD,South Dakota,Lawrence,"Lawrence,Meade,Butte"
58036,Gardner,ND,North Dakota,Cass,Cass
58102,Fargo,ND,North Dakota,Cass,Cass
58225,Drayton,ND,North Dakota,Pembina,"Pembina,Walsh,Kittson"
58318,Bottineau,ND,North Dakota,Bottineau,Bottineau
58529,Carson,ND,North Dakota,Grant,Grant
58549,Kintyre,ND,North Dakota,Emmons,"Emmons,Logan,Kidder"
58744,Karlsruhe,ND,North Dakota,McHenry,McHenry
58756,Makoti,ND,North Dakota,Ward,"Ward,Mountrail"
59015,Broadview,MT,Montana,Yellowstone,"Yellowstone,Stillwater,Musselshell"
59030,Gardiner,MT,Montana,Park,Park
59058,Mosby,MT,Montana,Garfield,Garfield
59102,Billings,MT,Montana,Yellowstone,Yellowstone
59105,Billings,MT,Montana,Yellowstone,Yellowstone
59212,Bainville,MT,Montana,Roosevelt,Roosevelt
59252,Outlook,MT,Montana,Sheridan,Sheridan
59314,Biddle,MT,Montana,Powder River,Powder River
59326,Fallon,MT,Montana,Prairie,"Prairie,Dawson"
59424,Coffee Creek,MT,Montana,Fergus,"Fergus,Judith Basin"
59454,Kevin,MT,Montana,Toole,Toole
59485,Ulm,MT,Montana,Cascade,Cascade
59648,Wolf Creek,MT,Montana,Lewis and Clark,Lewis and Clark
59729,Ennis,MT,Montana,Madison,Madison
59860,Polson,MT,Montana,Lake,Lake
59868,Seeley Lake,MT,Montana,Missoula,"Missoula,Powell"
59933,Stryker,MT,Montana,Lincoln,Lincoln
60103,Bartlett,IL,Illinois,DuPage,"DuPage,Cook"
60111,Clare,IL,Illinois,DeKalb,DeKalb
60129,Esmond,IL,Illinois,DeKalb,"DeKalb,Ogle"
60142,Huntley,IL,Illinois,McHenry,"McHenry,Kane"
60156,Lake In The Hills,IL,Illinois,McHenry,McHenry
60435,Joliet,IL,Illinois,Will,Will
60469,Posen,IL,Illinois,Cook,Cook
60475,Steger,IL,Illinois,Will,"Will,Cook"
60477,Tinley Park,IL,Illinois,Cook,"Cook,Will"
60517,Woodridge,IL,Illinois,DuPage,DuPage
60563,Naperville,IL,Illinois,DuPage,DuPage
60659,Chicago,IL,Illinois,Cook,Cook
60827,Riverdale,IL,Illinois,Cook,Cook
61068,Rochelle,IL,Illinois,Ogle,"Ogle,Lee,DeKalb"
61075,Scales Mound,IL,Illinois,Jo Daviess,Jo Daviess
61270,Morrison,IL,Illinois,Whiteside,Whiteside
61334,Lostant,IL,Illinois,LaSalle,"LaSalle,Putnam"
61367,Sublette,IL,Illinois,Lee,Lee
61376,Walnut,IL,Illinois,Bureau,"Bureau,Lee"
61379,Wyanet,IL,Illinois,Bureau,Bureau
61449,La Fayette,IL,Illinois,Stark,"Stark,Knox"
61483,Toulon,IL,Illinois,Stark,Stark
61537,Henry,IL,Illinois,Marshall,"Marshall,Bureau"
61778,Waynesville,IL,Illinois,De Witt,De Witt
61833,Tilton,IL,Illinois,Vermilion,Vermilion
61844,Fithian,IL,Illinois,Vermilion,Vermilion
61932,Hume,IL,Illinois,Edgar,Edgar
61942,Newman,IL,Illinois,Douglas,"Douglas,Edgar"
62013,Brussels,IL,Illinois,Calhoun,Calhoun
62028,Elsah,IL,Illinois,Jersey,Jersey
62045,Hamburg,IL,Illinois,Calhoun,Calhoun
62049,Hillsboro,IL,Illinois,Montgomery,Montgomery
62076,Ohlman,IL,Illinois,Montgomery,Montgomery
62292,Tilden,IL,Illinois,Randolph,Randolph
62311,Augusta,IL,Illinois,Hancock,"Hancock,Schuyler,Adams"
62339,Golden,IL,Illinois,Adams,Adams
62465,Strasburg,IL,Illinois,Shelby,Shelby
62541,Lake Fork,IL,Illinois,Logan,Logan
62555,Owaneco,IL,Illinois,Christian,Christian
